AÑO;MES;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;SECTOR;CATEGORIA;CO_IPRESS;RAZON_SOC;ID_PARTO;TIPO_PARTO;PARTOS_TOTAL;PARTOS_VIVOS;PARTOS_MUERTOS
2026;4;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-2;507;BOCA MANTARO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;1;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-2;507;BOCA MANTARO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;2;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-2;507;BOCA MANTARO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;3;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;509;SAN MIGUEL DE ENE SHINPINSHARIATO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;509;SAN MIGUEL DE ENE SHINPINSHARIATO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;4;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;509;SAN MIGUEL DE ENE SHINPINSHARIATO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;2;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;509;SAN MIGUEL DE ENE SHINPINSHARIATO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;1;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;509;SAN MIGUEL DE ENE SHINPINSHARIATO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;3;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;510;FLORIDA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;510;FLORIDA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;4;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;510;FLORIDA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;1;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;510;FLORIDA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;2;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;510;FLORIDA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;3;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;511;SAN JUAN DE MANTARO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;511;SAN JUAN DE MANTARO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;4;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;511;SAN JUAN DE MANTARO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;1;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;511;SAN JUAN DE MANTARO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;2;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;511;SAN JUAN DE MANTARO;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;3;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;512;TUNONTUARI RIO ENE;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;512;TUNONTUARI RIO ENE;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;4;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;512;TUNONTUARI RIO ENE;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;1;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;512;TUNONTUARI RIO ENE;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;2;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;GOBIERNO REGIONAL;I-1;512;TUNONTUARI RIO ENE;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;513;QUEMPIRI;1;VAGINAL;3;3;0
2026;3;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;513;QUEMPIRI;1;VAGINAL;4;4;0
2026;4;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;513;QUEMPIRI;1;VAGINAL;11;11;0
2026;2;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;513;QUEMPIRI;1;VAGINAL;2;2;0
2026;1;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;513;QUEMPIRI;1;VAGINAL;3;3;0
2026;3;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;514;FE Y ALEGRIA LA PRIMAVERA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;514;FE Y ALEGRIA LA PRIMAVERA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;4;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;514;FE Y ALEGRIA LA PRIMAVERA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;1;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;514;FE Y ALEGRIA LA PRIMAVERA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;2;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;514;FE Y ALEGRIA LA PRIMAVERA;1;VAGINAL;1;1;0
2026;3;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-2;515;YAVIRO;1;VAGINAL;3;3;0
2026;5;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-2;515;YAVIRO;1;VAGINAL;3;3;0
2026;4;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-2;515;YAVIRO;1;VAGINAL;1;1;0
2026;1;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-2;515;YAVIRO;1;VAGINAL;1;1;0
2026;2;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-2;515;YAVIRO;1;VAGINAL;1;1;0
2026;3;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-2;516;PUERTO ROCA;1;VAGINAL;1;1;0
2026;5;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-2;516;PUERTO ROCA;1;VAGINAL;5;5;0
2026;4;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-2;516;PUERTO ROCA;1;VAGINAL;1;1;0
2026;1;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-2;516;PUERTO ROCA;1;VAGINAL;2;2;0
2026;2;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-2;516;PUERTO ROCA;1;VAGINAL;3;3;0
2026;3;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-3;517;VALLE ESMERALDA;1;VAGINAL;3;3;0
2026;5;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-3;517;VALLE ESMERALDA;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;4;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-3;517;VALLE ESMERALDA;1;VAGINAL;3;3;0
2026;1;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-3;517;VALLE ESMERALDA;1;VAGINAL;5;5;0
2026;2;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-3;517;VALLE ESMERALDA;1;VAGINAL;5;5;0
2026;3;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;518;SAN CARLOS ALTO ENE;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;518;SAN CARLOS ALTO ENE;1;VAGINAL;2;2;0
2026;4;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;518;SAN CARLOS ALTO ENE;1;VAGINAL;1;1;0
2026;1;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;518;SAN CARLOS ALTO ENE;1;VAGINAL;1;1;0
2026;2;120608;JUNIN;SATIPO;RIO TAMBO;GOBIERNO REGIONAL;I-1;518;SAN CARLOS ALTO ENE;NE_0002;NE_0002;NE_0002;NE_0002;NE_0002
2026;5;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;II-1;519;HOSPITAL DE APOYO JUNIN;2;CESAREA;7;7;0
2026;5;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;II-1;519;HOSPITAL DE APOYO JUNIN;1;VAGINAL;8;8;0
2026;3;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;II-1;519;HOSPITAL DE APOYO JUNIN;2;CESAREA;3;3;0
2026;3;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;II-1;519;HOSPITAL DE APOYO JUNIN;1;VAGINAL;13;13;0
2026;2;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;II-1;519;HOSPITAL DE APOYO JUNIN;2;CESAREA;4;4;0
2026;2;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;II-1;519;HOSPITAL DE APOYO JUNIN;1;VAGINAL;12;12;0
2026;4;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;II-1;519;HOSPITAL DE APOYO JUNIN;2;CESAREA;1;1;0
2026;4;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;II-1;519;HOSPITAL DE APOYO JUNIN;1;VAGINAL;18;18;0
2026;1;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;II-1;519;HOSPITAL DE APOYO JUNIN;2;CESAREA;1;1;0
2026;1;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;II-1;519;HOSPITAL DE APOYO JUNIN;1;VAGINAL;8;8;0
2026;5;120701;JUNIN;TARMA;TARMA;GOBIERNO REGIONAL;II-2;520;HOSPITAL DE APOYO FELIX MAYORCA SOTO;2;CESAREA;14;14;0
2026;5;120701;JUNIN;TARMA;TARMA;GOBIERNO REGIONAL;II-2;520;HOSPITAL DE APOYO FELIX MAYORCA SOTO;1;VAGINAL;65;64;1
2026;3;120701;JUNIN;TARMA;TARMA;GOBIERNO REGIONAL;II-2;520;HOSPITAL DE APOYO FELIX MAYORCA SOTO;2;CESAREA;17;18;0
2026;3;120701;JUNIN;TARMA;TARMA;GOBIERNO REGIONAL;II-2;520;HOSPITAL DE APOYO FELIX MAYORCA SOTO;1;VAGINAL;55;54;1
2026;4;120701;JUNIN;TARMA;TARMA;GOBIERNO REGIONAL;II-2;520;HOSPITAL DE APOYO FELIX MAYORCA SOTO;2;CESAREA;19;19;0
2026;4;120701;JUNIN;TARMA;TARMA;GOBIERNO REGIONAL;II-2;520;HOSPITAL DE APOYO FELIX MAYORCA SOTO;1;VAGINAL;61;60;1
2026;2;120701;JUNIN;TARMA;TARMA;GOBIERNO REGIONAL;II-2;520;HOSPITAL DE APOYO FELIX MAYORCA SOTO;2;CESAREA;15;15;0
2026;2;120701;JUNIN;TARMA;TARMA;GOBIERNO REGIONAL;II-2;520;HOSPITAL DE APOYO FELIX MAYORCA SOTO;1;VAGINAL;61;61;0
2026;1;120701;JUNIN;TARMA;TARMA;GOBIERNO REGIONAL;II-2;520;HOSPITAL DE APOYO FELIX MAYORCA SOTO;2;CESAREA;10;10;0
2026;1;120701;JUNIN;TARMA;TARMA;GOBIERNO REGIONAL;II-2;520;HOSPITAL DE APOYO FELIX MAYORCA SOTO;1;VAGINAL;44;44;0
2026;3;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-4;521;ACOBAMBA;1;VAGINAL;3;3;0
2026;5;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-4;521;ACOBAMBA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-4;521;ACOBAMBA;1;VAGINAL;2;2;0
2026;4;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-4;521;ACOBAMBA;1;VAGINAL;3;3;0
2026;1;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-4;521;ACOBAMBA;1;VAGINAL;3;3;0
2026;4;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;522;PICOY;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;522;PICOY;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;522;PICOY;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;522;PICOY;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;522;PICOY;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;523;HUARACAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;523;HUARACAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;523;HUARACAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;523;HUARACAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;523;HUARACAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;524;TUPIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;524;TUPIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;524;TUPIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;524;TUPIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;524;TUPIN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;525;HUAYLAHUICHAN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;525;HUAYLAHUICHAN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;525;HUAYLAHUICHAN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;525;HUAYLAHUICHAN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;525;HUAYLAHUICHAN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;526;COLLPA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;526;COLLPA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;526;COLLPA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;526;COLLPA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120702;JUNIN;TARMA;ACOBAMBA;GOBIERNO REGIONAL;I-1;526;COLLPA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-3;527;PALCAMAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-3;527;PALCAMAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-3;527;PALCAMAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-3;527;PALCAMAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-3;527;PALCAMAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;528;YANAPUQUIO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;528;YANAPUQUIO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;528;YANAPUQUIO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;528;YANAPUQUIO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;528;YANAPUQUIO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;529;OCHONGA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;529;OCHONGA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;529;OCHONGA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;529;OCHONGA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;529;OCHONGA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;530;RICRICAN CAUQUIRAN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;530;RICRICAN CAUQUIRAN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;530;RICRICAN CAUQUIRAN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;530;RICRICAN CAUQUIRAN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;530;RICRICAN CAUQUIRAN;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;531;INCACHACA YANAMACHAY;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;531;INCACHACA YANAMACHAY;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;531;INCACHACA YANAMACHAY;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;531;INCACHACA YANAMACHAY;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;531;INCACHACA YANAMACHAY;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;532;HUAMANIA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;532;HUAMANIA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;532;HUAMANIA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;532;HUAMANIA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;532;HUAMANIA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;533;CALCA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;533;CALCA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;533;CALCA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;533;CALCA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120707;JUNIN;TARMA;PALCAMAYO;GOBIERNO REGIONAL;I-1;533;CALCA;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;GOBIERNO REGIONAL;I-3;534;SAN PEDRO DE CAJAS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;GOBIERNO REGIONAL;I-3;534;SAN PEDRO DE CAJAS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;GOBIERNO REGIONAL;I-3;534;SAN PEDRO DE CAJAS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;GOBIERNO REGIONAL;I-3;534;SAN PEDRO DE CAJAS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;GOBIERNO REGIONAL;I-3;534;SAN PEDRO DE CAJAS;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;GOBIERNO REGIONAL;I-1;535;SAN JOSE DE CAYASH;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;GOBIERNO REGIONAL;I-1;535;SAN JOSE DE CAYASH;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;GOBIERNO REGIONAL;I-1;535;SAN JOSE DE CAYASH;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;GOBIERNO REGIONAL;I-1;535;SAN JOSE DE CAYASH;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;GOBIERNO REGIONAL;I-1;535;SAN JOSE DE CAYASH;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;I-1;536;HUAYRE;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;I-1;536;HUAYRE;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;I-1;536;HUAYRE;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;I-1;536;HUAYRE;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120501;JUNIN;JUNIN;JUNIN;GOBIERNO REGIONAL;I-1;536;HUAYRE;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;4;120502;JUNIN;JUNIN;CARHUAMAYO;GOBIERNO REGIONAL;I-3;537;CARHUAMAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;5;120502;JUNIN;JUNIN;CARHUAMAYO;GOBIERNO REGIONAL;I-3;537;CARHUAMAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;3;120502;JUNIN;JUNIN;CARHUAMAYO;GOBIERNO REGIONAL;I-3;537;CARHUAMAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;1;120502;JUNIN;JUNIN;CARHUAMAYO;GOBIERNO REGIONAL;I-3;537;CARHUAMAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
2026;2;120502;JUNIN;JUNIN;CARHUAMAYO;GOBIERNO REGIONAL;I-3;537;CARHUAMAYO;NE_0001;NE_0001;NE_0001;NE_0001;NE_0001
